SK_ID_CURR,POS_SK_DPD_DEF_SUM,CC_DRAWING_LIMIT_RATIO_MAX,INSTAL_PAYMENT_RATIO_MEAN,POS_REMAINING_INSTALMENTS,CC_LAST_AMT_BALANCE_MEAN,CC_PAYMENT_DIV_MIN_MIN,CC_LATE_PAYMENT_VAR,NEW_DOC_KURT,PREV_SK_ID_PREV_NUNIQUE,EMERGENCYSTATE_MODE_nan,REFUSED_AMT_GOODS_PRICE_MAX,ORGANIZATION_TYPE_Industry_type_5,CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,CC_CNT_DRAWINGS_POS_CURRENT_SUM,APPROVED_AMT_GOODS_PRICE_MAX,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,APPROVED_AMT_ANNUITY_MAX,BURO_CREDIT_ACTIVE_Active_MEAN,PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,BURO_AMT_CREDIT_SUM_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_SUM,ACTIVE_DAYS_CREDIT_VAR,ACTIVE_MONTHS_BALANCE_MAX_MAX,NAME_EDUCATION_TYPE_Higher_education,CC_CNT_DRAWINGS_POS_CURRENT_VAR,PREV_APP_CREDIT_PERC_MIN,REGION_RATING_CLIENT_W_CITY,NAME_HOUSING_TYPE_House_apartment,CLOSED_AMT_CREDIT_SUM_DEBT_SUM,APPROVED_DAYS_DECISION_MEAN,ANNUITY_INCOME_PERC,ORGANIZATION_TYPE_Services,FLAG_DOCUMENT_8,WALLSMATERIAL_MODE_Panel,ORGANIZATION_TYPE_Cleaning,ORGANIZATION_TYPE_Military,APARTMENTS_AVG,ELEVATORS_AVG,ORGANIZATION_TYPE_School,INSTAL_DPD_MEAN,INSTAL_DBD_SUM,DAYS_BIRTH,INSTAL_DPD_MAX,ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,OCCUPATION_TYPE_High_skill_tech_staff,CC_AMT_DRAWINGS_ATM_CURRENT_VAR,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,CC_CNT_DRAWINGS_ATM_CURRENT_MIN,PREV_NAME_TYPE_SUITE_Spouse_partner_MEAN,CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,POS_SK_DPD_DEF_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,PREV_AMT_DOWN_PAYMENT_MAX,BURO_AMT_CREDIT_SUM_SUM,PREV_NAME_TYPE_SUITE_Group_of_people_MEAN,PREV_APP_CREDIT_PERC_MEAN,INSTAL_AMT_PAYMENT_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,CC_CNT_DRAWINGS_POS_CURRENT_MIN,ACTIVE_AMT_CREDIT_SUM_MEAN,OCCUPATION_TYPE_Private_service_staff,CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,BURO_AMT_CREDIT_SUM_MEAN,CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,INSTAL_AMT_PAYMENT_SUM,PREV_NAME_PRODUCT_TYPE_nan_MEAN,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,OCCUPATION_TYPE_HR_staff,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,CC_AMT_DRAWINGS_POS_CURRENT_MIN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,FLOORSMAX_MODE,ELEVATORS_MEDI,Sexe,INSTAL_DBD_MEAN,ORGANIZATION_TYPE_Advertising,EXT_SOURCE_3,FLAG_DOCUMENT_20,OCCUPATION_TYPE_Managers,Propriétaire,EMERGENCYSTATE_MODE_Yes,POS_COUNT,LIVINGAREA_MODE,Somme des crédits,INCOME_PER_PERSON,EMERGENCYSTATE_MODE_No,ORGANIZATION_TYPE_Police,FLAG_WORK_PHONE,LANDAREA_MEDI,ORGANIZATION_TYPE_University,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE_Telecom,WALLSMATERIAL_MODE_Block,ORGANIZATION_TYPE_Housing,FLAG_CONT_MOBILE,FLAG_EMAIL,WALLSMATERIAL_MODE_Monolithic,REGION_POPULATION_RELATIVE,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLOORSMAX_MEDI,ORGANIZATION_TYPE_Electricity,REGION_RATING_CLIENT,DAYS_ID_PUBLISH,TOTALAREA_MODE,WALLSMATERIAL_MODE_Mixed,EXT_SOURCE_1,FLAG_DOCUMENT_16,YEARS_BEGINEXPLUATATION_MODE,INSTAL_COUNT,ORGANIZATION_TYPE_Realtor,FLAG_DOCUMENT_6,FLAG_DOCUMENT_3,FLOORSMAX_AVG,OCCUPATION_TYPE_Laborers,APARTMENTS_MODE,ORGANIZATION_TYPE_Security,Revenus totaux,ENTRANCES_AVG,PAYMENT_RATE,FLAG_DOCUMENT_17,FLAG_OWN_CAR,FLAG_DOCUMENT_19,ORGANIZATION_TYPE_Mobile,INSTAL_DBD_MAX,LANDAREA_MODE,DAYS_EMPLOYED_PERC,Taux d’endettement,LIVINGAREA_AVG,ORGANIZATION_TYPE_Postal,BASEMENTAREA_AVG,ORGANIZATION_TYPE_Insurance,OCCUPATION_TYPE_Accountants,BURO_CREDIT_TYPE_Microloan_MEAN,NONLIVINGAREA_MEDI,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,INS_24M_AMT_BALANCE_MAX,ORGANIZATION_TYPE_Agriculture,CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,PREV_NAME_TYPE_SUITE_Other_B_MEAN,CC_AMT_DRAWINGS_ATM_CURRENT_MIN,CC_NAME_CONTRACT_STATUS_Sent_proposal_MIN,NONLIVINGAREA_AVG,FLAG_DOCUMENT_11,CC_CNT_DRAWINGS_CURRENT_MIN,EXT_SOURCE_2,NONLIVINGAREA_MODE,Revenus annuels,BURO_CREDIT_TYPE_Mortgage_MEAN,APPROVED_CNT_PAYMENT_MEAN,FLAG_DOCUMENT_7,FLAG_DOCUMENT_18,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,ORGANIZATION_TYPE_Construction,INSTAL_AMT_PAYMENT_MIN,BURO_AMT_CREDIT_SUM_DEBT_MEAN
195759,0.0,0.5221813854638789,1.0,4.0,76645.79140873713,1.2942345560681308,0.0148084625201395,20.0,4.0,1,45000.0,0,283534.56766085955,16.38726195270698,45000.0,0.25,5220.585,0.3333,0.25,245250.0,9.505229848685346,307210.4549943104,0.0,0,17.97477650002471,0.938,2,1,0.0,-498.0,0.2279,0,0,0,0,0,0.117444530063521,0.078943828682041,0,0.2307,75.0,-21630,2.0,196713.0,0,1646746457.5782156,1219.0,0.029375204448806,0.0,611.3762546342903,0.0,1219.0,4500.0,415917.0,0.0,1.04,5363.19,-25.0,-33.0,0.25,0.1649656526005888,245250.0,0,0.0072547683840366,138639.0,5.60107948969578,9006.376698843564,69721.47,0.0,0.5662371936702649,0,0.0,0.25,606.1951618743867,0.0,0.2223140354851864,0.0780800189393939,1,5.77,0,0.7354,0,0,0,0,14.0,0.1059763732640362,274500.0,58500.0,0,0,0,0.0671693582990441,0,0,0,0,0,1,0,0,0.03134,0,0,0.2258957446257613,0,2,-5157,0.1025482209761372,0,0.5021297448669201,0,0.9770433955555552,13.0,0,0,1,0.2262813091069151,0,0.1142301493601679,0,58500.0,0.1497554850372349,0.04858,0,0,0,0,30.0,0.0649583294641284,0.1568602451780813,0.2131,0.1074008083208733,0,0.0884424602552444,0,0,0.0,0.0282362896965035,2.0,144501.30664412864,0,222.8308037397158,0.1505206835049767,0.0,643.2251990022899,0.0,0.0283581156086978,0,0.1009723261032161,0.2861,0.0270226124054067,13333.5,0.0,9.0,0,0,2529.0669505879623,0,764.37,65571.0
198182,34.0,0.5221813854638789,1.0,0.0,76645.79140873713,1.2942345560681308,0.0148084625201395,20.0,2.0,1,422901.0,0,283534.56766085955,16.38726195270698,184437.0,0.0,11720.205,0.6,0.0,529411.5,9.505229848685346,129912.0,0.0,1,17.97477650002471,1.0625,3,1,0.0,-2002.0,0.1222,0,0,0,0,0,0.117444530063521,0.078943828682041,0,3.893,302.0,-19190,18.0,277042.5,0,1646746457.5782156,-41.84,0.029375204448806,0.0,611.3762546342903,1.889,-783.0,84600.0,2577478.8,0.0,1.156,9596.136,-612.0,-1487.0,0.0,0.1649656526005888,329690.25,0,0.0072547683840366,257747.88,5.60107948969578,9006.376698843564,268691.8,0.0,0.5662371936702649,0,0.0,0.0,606.1951618743867,0.0,0.2223140354851864,0.0780800189393939,1,10.79,0,0.643,0,1,0,0,18.0,0.1059763732640362,715500.0,96750.0,0,0,0,0.0671693582990441,0,0,0,0,0,1,0,0,0.0182,0,0,0.2258957446257613,0,3,-2716,0.1025482209761372,0,0.5021297448669201,0,0.9770433955555552,28.0,0,0,1,0.2262813091069151,0,0.1142301493601679,0,193500.0,0.1497554850372349,0.03305,0,0,0,0,60.0,0.0649583294641284,0.5586,0.2705,0.1074008083208733,0,0.0884424602552444,0,0,0.0,0.0282362896965035,2.0,144501.30664412864,0,222.8308037397158,0.1505206835049767,0.0,643.2251990022899,0.0,0.0283581156086978,0,0.1009723261032161,0.502,0.0270226124054067,23643.0,0.0,24.0,0,0,0.0,0,708.165,162533.81
201591,0.0,0.5221813854638789,1.0,0.0,0.0,1.2942345560681308,0.0,20.0,5.0,0,417968.3890936833,0,0.0,0.0,1350000.0,0.0,79118.46,0.0,0.2,121094.95,0.0,307210.4549943104,-0.943804806649329,0,17.97477650002471,0.965,2,1,0.0,-340.8,0.3071,0,0,1,0,0,0.3372,0.36,0,0.0,65.0,-16131,0.0,639899.906877831,0,1646746457.5782156,2480.9117749704587,0.029375204448806,0.4,611.3762546342903,0.0,1011.9177786744292,0.0,121094.95,0.0,0.9883,367334.22,-132.1978645329158,-226.0,0.0,0.1649656526005888,564077.9119359549,0,0.0072547683840366,121094.95,5.60107948969578,0.0,2204005.2,0.0,0.5662371936702649,0,0.0,0.0,606.1951618743867,0.0,0.3333,0.36,1,10.836,0,0.6787,0,0,0,0,10.0,0.3823,1035000.0,90000.0,1,0,0,0.1466,0,0,0,0,0,1,0,0,0.01522,0,0,0.3333,0,2,-4522,0.3552,0,0.5021297448669201,0,0.987,6.0,0,0,1,0.3333,0,0.3435,0,180000.0,0.3103,0.0534,0,0,0,0,27.0,0.1475,0.006447,0.174,0.367,0,0.2563,0,0,0.0,0.0054,2.0,0.0,0,0.0,0.0,0.0,643.2251990022899,0.0,0.0053,0,0.0,0.4148,0.0056,55273.5,0.0,15.336,0,0,2529.0669505879623,0,61137.0,0.0
201966,0.0,0.5,1.0,9.0,0.0,0.0,0.08276,20.0,5.0,1,417968.3890936833,0,192937.5,0.0,229500.0,0.0,17171.91,0.2,0.0,243000.0,23.0,307210.4549943104,0.0,0,0.0,0.0,2,1,0.0,-1401.0,0.1136,0,0,0,0,0,0.117444530063521,0.078943828682041,0,1.089,1412.0,-18260,30.0,240831.0,1,15247918.0,1738.0,0.0,0.0,0.0,0.0,1738.0,22806.0,420531.03,0.0,0.8394,5307.4683,-50.0,-8.0,0.4,0.0,243000.0,0,0.0,84106.2,0.0,0.0,960651.75,0.0,0.2986,0,0.0,0.0,0.0,5242.460313081916,0.2223140354851864,0.0780800189393939,1,7.8,0,0.7476,0,0,0,0,83.0,0.1059763732640362,528633.0,225000.0,0,0,0,0.0671693582990441,0,0,0,0,0,1,0,0,0.00702,0,0,0.2258957446257613,0,2,-1807,0.1025482209761372,0,0.5021297448669201,0,0.9770433955555552,181.0,0,0,1,0.2262813091069151,0,0.1142301493601679,0,225000.0,0.1497554850372349,0.04834,0,0,0,0,78.0,0.0649583294641284,0.02109,0.4255,0.1074008083208733,0,0.0884424602552444,0,0,0.0,0.0282362896965035,3.0,57652.83,0,0.0,0.0,0.0,0.0,0.0,0.0283581156086978,0,0.0,0.582,0.0270226124054067,25560.0,0.0,18.0,0,0,2529.0669505879623,0,140.715,48166.2
203917,17.223788086608923,0.5221813854638789,1.0731946179406169,6.209995888598288,76645.79140873713,1.2942345560681308,0.0148084625201395,20.0,4.857011805450572,1,417968.3890936833,0,283534.56766085955,16.38726195270698,312024.8902222077,0.2090172536179102,21635.644319746392,0.0,0.0805475187938924,225000.0,9.505229848685346,307210.4549943104,-0.943804806649329,0,17.97477650002471,0.7916581039456717,2,1,0.0,-1031.8163230710886,0.1109,0,0,0,0,0,0.117444530063521,0.078943828682041,0,1.0654771237081586,390.6456806040365,-17877,18.375122583476777,639899.906877831,0,1646746457.5782156,2480.9117749704587,0.029375204448806,0.0470691690831878,611.3762546342903,0.2148672281482453,1011.9177786744292,11681.032200387426,225000.0,0.001575055694515,0.9687528240447832,18754.410947338485,-132.1978645329158,-327.78928093817507,0.2844989534516168,0.1649656526005888,564077.9119359549,0,0.0072547683840366,225000.0,5.60107948969578,9006.376698843564,678580.9431856516,0.0,0.5662371936702649,0,0.0,0.0250779536646372,606.1951618743867,0.0,0.2223140354851864,0.0780800189393939,1,12.265646091147246,0,0.5108555343995522,0,0,1,0,29.516146752856383,0.1059763732640362,400500.0,67500.0,0,0,0,0.0671693582990441,0,0,0,0,0,1,0,0,0.0264,0,0,0.2258957446257613,0,2,-1421,0.1025482209761372,0,0.5021297448669201,0,0.9770433955555552,39.74563328510002,0,0,1,0.2262813091069151,0,0.1142301493601679,0,135000.0,0.1497554850372349,0.03738,0,0,0,0,37.84887771826717,0.0649583294641284,0.4043,0.3372,0.1074008083208733,0,0.0884424602552444,0,0,0.0,0.0282362896965035,2.275351634560654,144501.30664412864,0,222.8308037397158,0.1505206835049767,0.0125750154955128,643.2251990022899,0.0,0.0283581156086978,0,0.1009723261032161,0.665,0.0270226124054067,14971.5,0.0,13.592889391849962,0,0,2529.0669505879623,0,5198.16513402942,0.0
206550,0.0,0.5221813854638789,1.0,0.0,0.0,1.2942345560681308,0.0,20.0,4.0,0,417968.3890936833,0,0.0,0.0,450000.0,0.0,28873.17,0.3333,0.0,337500.0,0.0,307210.4549943104,-0.943804806649329,0,17.97477650002471,0.0,2,1,-276.66,-1736.0,0.4731,0,0,1,0,0,0.2433,0.24,0,0.0,942.0,-19737,0.0,110024.95,0,1646746457.5782156,879.0,0.029375204448806,0.0,611.3762546342903,0.0,879.0,29250.0,612967.5,0.0,1.128,24588.273,-586.0,-540.0,0.25,0.1649656526005888,337500.0,0,0.0072547683840366,204322.5,5.60107948969578,0.0,860589.56,0.0,0.5662371936702649,0,0.0,0.0,606.1951618743867,6000.0,0.375,0.24,1,26.92,0,0.7476,0,0,0,0,38.0,0.2927,1379376.0,42750.0,1,0,0,0.0498,0,0,0,0,0,1,0,0,0.03076,0,0,0.375,0,2,-3188,0.2247,0,0.5021297448669201,0,0.9893,35.0,0,0,1,0.375,0,0.2479,0,85500.0,0.2069,0.02933,0,0,0,0,42.0,0.0501,0.2007,0.06198,0.281,0,0.1805,0,0,0.0,0.0175,2.0,0.0,0,0.0,0.0,0.0,643.2251990022899,0.0,0.0171,0,0.0,0.77,0.0181,40459.5,0.0,10.5,0,0,0.0,0,2689.965,36582.766
213727,0.0,0.0,0.9897959183673468,8.0,0.0,0.0,0.010414,20.0,7.0,1,417968.3890936833,0,67140.0,0.0,180000.0,0.1428,17204.22,1.0,0.0,112500.0,0.0,307210.4549943104,0.0,0,0.0,0.8364,2,1,9328.382810397114,-1190.0,0.2267,0,0,0,0,0,0.117444530063521,0.078943828682041,0,0.0136,755.0,-19627,2.0,96822.0,0,0.0,830.0,0.0,0.0,0.0,0.0,830.0,2250.0,112500.0,0.0,0.9556,4683.8276,-62.0,-22.0,0.4285,0.0,112500.0,0,0.0,112500.0,0.0,0.0,688522.7,0.0,0.0,0,0.0,0.0,0.0,5242.460313081916,0.2223140354851864,0.0780800189393939,1,5.137,0,0.4436,0,0,0,0,46.0,0.1059763732640362,454500.0,56250.0,0,0,0,0.0671693582990441,0,0,0,0,0,1,0,0,0.01452,0,0,0.2258957446257613,0,2,-3170,0.1025482209761372,0,0.7583,0,0.9770433955555552,147.0,0,0,1,0.2262813091069151,0,0.1142301493601679,0,112500.0,0.1497554850372349,0.05612,0,1,0,0,53.0,0.0649583294641284,0.1857,0.2476,0.1074008083208733,0,0.0884424602552444,0,0,0.0,0.0282362896965035,5.0,57662.684,0,0.0,0.0,0.0,0.0,0.0,0.0283581156086978,0,0.0,0.6387,0.0270226124054067,25506.0,0.0,12.0,0,0,2529.0669505879623,0,159.93,96822.0
214560,2.0,0.5221813854638789,1.0,0.0,76645.79140873713,1.2942345560681308,0.0148084625201395,20.0,2.0,0,417968.3890936833,0,283534.56766085955,16.38726195270698,546880.5,0.0,56968.56,1.0,0.0,951376.5,9.505229848685346,307210.4549943104,0.0,0,17.97477650002471,1.0,2,1,9328.382810397114,-1066.0,0.2452,0,0,1,0,0,0.117444530063521,0.16,0,0.1364,290.0,-15261,3.0,804672.0,0,1646746457.5782156,878.0,0.029375204448806,0.0,611.3762546342903,0.0741,878.0,13500.0,951376.5,0.0,1.152,35696.89,-3.0,-162.0,0.5,0.1649656526005888,951376.5,0,0.0072547683840366,951376.5,5.60107948969578,9006.376698843564,785331.56,0.0,0.5662371936702649,0,0.0,0.0,606.1951618743867,5242.460313081916,0.3333,0.16,1,13.18,0,0.4688,0,0,0,0,27.0,0.2231,985851.0,75000.0,1,0,0,0.0671693582990441,0,0,0,0,0,1,0,0,0.02461,0,0,0.3333,0,2,-980,0.1685,0,0.5021297448669201,0,0.9814,22.0,0,0,1,0.3333,0,0.1142301493601679,0,225000.0,0.138,0.05597,0,0,0,0,28.0,0.0649583294641284,0.197,0.2283,0.2141,0,0.154,0,0,0.0,0.0282362896965035,2.0,144501.30664412864,0,222.8308037397158,0.1505206835049767,0.0,643.2251990022899,0.0,0.0283581156086978,0,0.1009723261032161,0.538,0.0270226124054067,55179.0,0.0,8.0,0,0,2529.0669505879623,0,7196.625,804672.0
223043,44.0,0.0833333333333333,1.0,1.0,0.0,0.0,0.04034,20.0,6.0,0,417968.3890936833,0,174375.0,0.0,112500.0,0.5,24972.12,0.375,0.0,1575000.0,21.0,687313.5,0.0,1,0.0,0.8647,2,1,5197.5,-2044.0,0.1636,0,0,1,0,0,0.2927,0.28,0,0.8457,1011.0,-13643,26.0,784768.5,0,942418.8,-498.5,0.0,0.3333,0.0,0.6196,-2394.0,8964.0,3865426.0,0.0,0.984,3423.04,-661.0,-3.0,0.0,0.0,261471.56,0,0.0,161059.42,0.0,0.0,688031.06,0.0,0.2188,0,0.0,0.0,0.0,2674.6162,0.375,0.28,0,5.03,0,0.3408,0,1,1,0,71.0,0.3145,1107981.0,99000.0,1,0,0,0.1309,0,0,0,0,0,1,0,0,0.0358,0,0,0.375,0,2,-4183,0.2717,0,0.571,0,0.9893,201.0,0,0,1,0.375,0,0.2983,0,198000.0,0.2415,0.02924,0,1,0,0,44.0,0.1315,0.2167,0.1787,0.3018,0,0.1915,0,0,0.0,0.0,3.0,76788.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6606,0.0,32395.5,0.0,10.664,0,0,1903.29,0,2.88,47171.54
240895,0.0,0.5221813854638789,1.0,0.0,76645.79140873713,1.2942345560681308,0.0148084625201395,20.0,1.0,0,417968.3890936833,0,283534.56766085955,16.38726195270698,122715.0,0.0,13510.935,0.1666,0.0,1102500.0,9.505229848685346,907204.5,-0.943804806649329,0,17.97477650002471,1.0,3,1,0.0,-1116.0,0.0899,0,0,1,0,0,0.2607,0.28,0,0.0,107.0,-20279,0.0,0.0,0,1646746457.5782156,5720.0,0.029375204448806,0.0,611.3762546342903,0.0,715.0,0.0,7251408.0,0.0,1.0,13496.031,-120.5,-827.0,0.0,0.1649656526005888,221175.0,0,0.0072547683840366,604284.0,5.60107948969578,9006.376698843564,134960.31,0.0,0.5662371936702649,0,0.0,0.0,606.1951618743867,5558.355,0.3333,0.28,1,10.7,0,0.722,0,0,0,0,12.0,0.1707,283500.0,67500.0,1,0,0,0.1151,0,0,0,0,0,1,0,0,0.0182,0,0,0.3333,0,3,-3814,0.2125,0,0.5021297448669201,0,0.9824,10.0,0,0,1,0.3333,0,0.2659,0,135000.0,0.2415,0.04282,0,0,0,0,14.0,0.1157,0.1568602451780813,0.476,0.1638,0,0.0832,0,0,0.0,0.0012,1.0,144501.30664412864,0,222.8308037397158,0.1505206835049767,1.0,643.2251990022899,0.0,0.0012,0,0.1009723261032161,0.502,0.0013,12141.0,0.0,10.0,0,0,0.0,0,13361.895,0.0
249070,10.0,0.5221813854638789,1.0,0.0,76645.79140873713,1.2942345560681308,0.0148084625201395,20.0,1.0,0,417968.3890936833,0,283534.56766085955,16.38726195270698,85315.5,0.0,4740.12,0.3333,0.0,98910.0,9.505229848685346,66248.0,-0.943804806649329,0,17.97477650002471,0.835,2,1,0.0,-1084.0,0.11206,0,0,1,0,0,0.1835,0.16,0,2.434,404.0,-17785,37.0,0.0,0,1646746457.5782156,-517.5,0.029375204448806,0.0,611.3762546342903,0.4,-684.0,0.0,315846.0,0.0,0.835,3832.0725,-168.5,-392.0,0.0,0.1649656526005888,84060.0,0,0.0072547683840366,52641.0,5.60107948969578,9006.376698843564,114962.17,0.0,0.5662371936702649,0,0.0,0.0,606.1951618743867,5601.195,0.3333,0.16,1,13.47,0,0.669,0,0,0,0,25.0,0.1986,397881.0,67500.0,1,0,0,0.276,0,0,0,0,0,1,0,0,0.01884,0,0,0.3333,0,2,-1308,0.1697,0,0.5021297448669201,0,0.989,30.0,0,0,1,0.3333,0,0.187,0,135000.0,0.138,0.03802,0,0,0,0,30.0,0.2773,0.1705,0.3394,0.1907,0,0.1058,0,0,0.0,0.0015,2.0,144501.30664412864,0,222.8308037397158,0.1505206835049767,0.0,643.2251990022899,0.0,0.0015,0,0.1009723261032161,0.571,0.0016,15129.0,0.0,24.0,0,0,11202.39,0,842.4,0.0
250623,0.0,0.5221813854638789,1.0,0.0,76645.79140873713,1.2942345560681308,0.0148084625201395,20.0,5.0,0,180000.0,0,283534.56766085955,16.38726195270698,135000.0,0.0,19609.064,0.4129496612343729,1.0,976009.539288032,9.505229848685346,307210.4549943104,-0.943804806649329,0,17.97477650002471,0.817,2,1,9328.382810397114,-343.0,0.1996,0,0,0,0,0,0.0371,0.04,0,0.0,89.0,-16594,0.0,639899.906877831,0,1646746457.5782156,2480.9117749704587,0.029375204448806,0.0,611.3762546342903,0.0,1011.9177786744292,11681.032200387426,1955801.496612564,0.0,0.857,28118.8,-132.1978645329158,-128.0,0.0,0.1649656526005888,564077.9119359549,0,0.0072547683840366,378082.17957304366,5.60107948969578,9006.376698843564,224950.4,0.0,0.5662371936702649,0,49.54532889082307,0.0,606.1951618743867,5242.460313081916,0.3333,0.04,1,11.125,0,0.5108555343995522,0,0,0,0,9.0,0.0411,540000.0,42000.0,1,0,0,0.0773,0,0,0,0,0,1,0,0,0.0264,0,0,0.3333,0,2,-135,0.031,0,0.5021297448669201,0,0.9785,8.0,0,0,1,0.3333,0,0.0378,0,126000.0,0.0345,0.04657,0,0,0,0,25.0,0.0777,0.04382,0.2333,0.0394,0,0.0217,0,0,0.0042074935290679,0.0,2.0,144501.30664412864,0,222.8308037397158,0.1505206835049767,0.0,643.2251990022899,0.0,0.0,0,0.1009723261032161,0.6665,0.0,25150.5,0.0142321479699111,12.0,0,0,2529.0669505879623,0,19609.064,160390.36399330836
250797,0.0,0.1714285714285714,1.0,0.0,0.0,1.0,0.0,20.0,10.0,1,810000.0,0,661050.0,0.0,450000.0,0.0,31576.86,0.6665,0.2,778815.0,10.0,253293.67,0.0,1,0.0,0.8794,2,0,0.0,-1704.0,0.121,0,0,0,0,0,0.117444530063521,0.078943828682041,0,0.4707,1558.0,-20674,9.0,549202.5,0,26626418.0,1386.0,0.0,0.0,487.40625,0.0,554.0,0.0,3343815.0,0.0,0.9272,8964.096,-11.75,-17.0,0.3,0.0,621078.75,0,0.0625,557302.5,0.0,46791.0,2133454.8,0.0,0.1042,0,0.0,0.0,0.0,5242.460313081916,0.2223140354851864,0.0780800189393939,0,6.547,0,0.1694,0,0,1,0,75.0,0.1059763732640362,746280.0,225000.0,0,0,0,0.0671693582990441,0,0,0,0,0,1,0,0,0.0358,0,0,0.2258957446257613,0,2,-4230,0.1025482209761372,0,0.5021297448669201,0,0.9770433955555552,238.0,0,0,1,0.2262813091069151,1,0.1142301493601679,0,450000.0,0.1497554850372349,0.07294,0,0,0,0,38.0,0.0649583294641284,0.03317,0.603,0.1074008083208733,0,0.0884424602552444,0,0,0.0,0.0282362896965035,2.0,152423.06,0,0.0,6.0,0.0,0.0,0.0,0.0283581156086978,0,0.0,0.619,0.0270226124054067,54436.5,0.0,24.0,0,0,2529.0669505879623,0,75.105,356629.5
260978,17.223788086608923,0.5221813854638789,1.0731946179406169,6.209995888598288,76645.79140873713,1.2942345560681308,0.0148084625201395,7.035,4.857011805450572,0,417968.3890936833,0,283534.56766085955,16.38726195270698,312024.8902222077,0.2090172536179102,21635.644319746392,0.6665,0.0805475187938924,675000.0,9.505229848685346,2112.5,-0.943804806649329,0,17.97477650002471,0.7916581039456717,3,1,0.0,-1031.8163230710886,0.1836,0,0,1,0,0,0.0781,0.0,0,1.0654771237081586,390.6456806040365,-16367,18.375122583476777,139519.7,0,1646746457.5782156,139.0,0.029375204448806,0.0470691690831878,611.3762546342903,0.2148672281482453,-11.0,11681.032200387426,963533.5,0.001575055694515,0.9687528240447832,18754.410947338485,-129.5,-327.78928093817507,0.2844989534516168,0.1649656526005888,144266.77,0,0.0072547683840366,321177.84,5.60107948969578,9006.376698843564,678580.9431856516,0.0,0.5662371936702649,0,0.0,0.0250779536646372,606.1951618743867,0.0,0.1667,0.0,1,12.265646091147246,0,0.6396,0,0,0,0,29.516146752856383,0.0078,1436850.0,112500.0,1,0,0,0.0404,0,0,0,0,0,1,0,0,0.01804,0,0,0.125,0,3,-4200,0.0059,0,0.5021297448669201,1,0.9727,39.74563328510002,0,0,1,0.1,0,0.0084,0,225000.0,0.2,0.02875,0,0,0,0,37.84887771826717,0.0406,0.2322,0.1566,0.0738,0,0.0963,0,0,0.0,0.0055,2.275351634560654,144501.30664412864,0,222.8308037397158,0.1505206835049767,0.0125750154955128,643.2251990022899,0.0,0.0168,0,0.1009723261032161,0.0736,0.0,41310.0,0.0,13.592889391849962,0,0,0.0,0,5198.16513402942,50717.07
